series_id,year,period,label,value
Minnesota,2017,M11,2017 Nov,3.2
Minnesota,2017,M12,2017 Dec,3.2
Minnesota,2018,M01,2018 Jan,3.1
Minnesota,2018,M02,2018 Feb,3.1
Minnesota,2018,M03,2018 Mar,3.1
Minnesota,2018,M04,2018 Apr,3
Minnesota,2018,M05,2018 May,3
Minnesota,2018,M06,2018 Jun,2.9
Minnesota,2018,M07,2018 Jul,2.9
Minnesota,2018,M08,2018 Aug,2.9
Minnesota,2018,M09,2018 Sep,3
Minnesota,2018,M10,2018 Oct,3
Minnesota,2018,M11,2018 Nov,3.1
Minnesota,2018,M12,2018 Dec,3.2
Minnesota,2019,M01,2019 Jan,3.2
Minnesota,2019,M02,2019 Feb,3.2
Minnesota,2019,M03,2019 Mar,3.2
Minnesota,2019,M04,2019 Apr,3.2
Minnesota,2019,M05,2019 May,3.1
Minnesota,2019,M06,2019 Jun,3.1
Minnesota,2019,M07,2019 Jul,3.1
Minnesota,2019,M08,2019 Aug,3.1
Minnesota,2019,M09,2019 Sep,3.1
Minnesota,2019,M10,2019 Oct,3.1
Minnesota,2019,M11,2019 Nov,3.1
Minnesota,2019,M12,2019 Dec,3.1
Minnesota,2020,M01,2020 Jan,3.2
Minnesota,2020,M02,2020 Feb,3.3
Minnesota,2020,M03,2020 Mar,3.5
Minnesota,2020,M04,2020 Apr,9
Minnesota,2020,M05,2020 May,11.3
Minnesota,2020,M06,2020 Jun,8.9
Minnesota,2020,M07,2020 Jul,7.6
Minnesota,2020,M08,2020 Aug,6.6
Minnesota,2020,M09,2020 Sep,5.8
Minnesota,2020,M10,2020 Oct,5.3
Minnesota,2020,M11,2020 Nov,5
Minnesota,2020,M12,2020 Dec,4.7
Minnesota,2021,M01,2021 Jan,4.5
Minnesota,2021,M02,2021 Feb,4.4
Minnesota,2021,M03,2021 Mar,4.2
Minnesota,2021,M04,2021 Apr,4.1
Minnesota,2021,M05,2021 May,4
Minnesota,2021,M06,2021 Jun,4
Minnesota,2021,M07,2021 Jul,3.9
Minnesota,2021,M08,2021 Aug,3.8
Minnesota,2021,M09,2021 Sep,3.7
Minnesota,2021,M10,2021 Oct,3.5
Mississippi,2017,M01,2017 Jan,5.6
Mississippi,2017,M02,2017 Feb,5.5
Mississippi,2017,M03,2017 Mar,5.4
Mississippi,2017,M04,2017 Apr,5.4
Mississippi,2017,M05,2017 May,5.3
Mississippi,2017,M06,2017 Jun,5.3
Mississippi,2017,M07,2017 Jul,5.2
Mississippi,2017,M08,2017 Aug,5.1
Mississippi,2017,M09,2017 Sep,5
Mississippi,2017,M10,2017 Oct,5
Mississippi,2017,M11,2017 Nov,4.9
Mississippi,2017,M12,2017 Dec,4.9
Mississippi,2018,M01,2018 Jan,4.9
Mississippi,2018,M02,2018 Feb,4.9
Mississippi,2018,M03,2018 Mar,4.9
Mississippi,2018,M04,2018 Apr,4.9
Mississippi,2018,M05,2018 May,4.9
Mississippi,2018,M06,2018 Jun,4.8
Mississippi,2018,M07,2018 Jul,4.8
Mississippi,2018,M08,2018 Aug,4.8
Mississippi,2018,M09,2018 Sep,4.9
Mississippi,2018,M10,2018 Oct,5
Mississippi,2018,M11,2018 Nov,5.2
Mississippi,2018,M12,2018 Dec,5.3
Mississippi,2019,M01,2019 Jan,5.4
Mississippi,2019,M02,2019 Feb,5.4
Mississippi,2019,M03,2019 Mar,5.4
Mississippi,2019,M04,2019 Apr,5.4
Mississippi,2019,M05,2019 May,5.4
Mississippi,2019,M06,2019 Jun,5.5
Mississippi,2019,M07,2019 Jul,5.6
Mississippi,2019,M08,2019 Aug,5.7
Mississippi,2019,M09,2019 Sep,5.7
Mississippi,2019,M10,2019 Oct,5.6
Mississippi,2019,M11,2019 Nov,5.6
Mississippi,2019,M12,2019 Dec,5.5
Mississippi,2020,M01,2020 Jan,5.6
Mississippi,2020,M02,2020 Feb,5.8
Mississippi,2020,M03,2020 Mar,6
Mississippi,2020,M04,2020 Apr,15.7
Mississippi,2020,M05,2020 May,11
Mississippi,2020,M06,2020 Jun,9.6
Mississippi,2020,M07,2020 Jul,8.5
Mississippi,2020,M08,2020 Aug,7.8
Mississippi,2020,M09,2020 Sep,7.2
Mississippi,2020,M10,2020 Oct,6.9
Mississippi,2020,M11,2020 Nov,6.7
Mississippi,2020,M12,2020 Dec,6.6
Mississippi,2021,M01,2021 Jan,6.4
Mississippi,2021,M02,2021 Feb,6.3
Mississippi,2021,M03,2021 Mar,6.2
Mississippi,2021,M04,2021 Apr,6.2
Mississippi,2021,M05,2021 May,6.1
Mississippi,2021,M06,2021 Jun,6.2
Mississippi,2021,M07,2021 Jul,6.1
Mississippi,2021,M08,2021 Aug,6
Mississippi,2021,M09,2021 Sep,5.8
Mississippi,2021,M10,2021 Oct,5.5
Missouri,2017,M01,2017 Jan,4.2
Missouri,2017,M02,2017 Feb,4
Missouri,2017,M03,2017 Mar,3.9
Missouri,2017,M04,2017 Apr,3.9
Missouri,2017,M05,2017 May,3.8
Missouri,2017,M06,2017 Jun,3.7
Missouri,2017,M07,2017 Jul,3.7
Missouri,2017,M08,2017 Aug,3.7
Missouri,2017,M09,2017 Sep,3.6
Missouri,2017,M10,2017 Oct,3.6
Missouri,2017,M11,2017 Nov,3.6
Missouri,2017,M12,2017 Dec,3.5
Missouri,2018,M01,2018 Jan,3.5
Missouri,2018,M02,2018 Feb,3.4
Missouri,2018,M03,2018 Mar,3.3
Missouri,2018,M04,2018 Apr,3.3
Missouri,2018,M05,2018 May,3.2
Missouri,2018,M06,2018 Jun,3.2
Missouri,2018,M07,2018 Jul,3.1
Missouri,2018,M08,2018 Aug,3.1
Missouri,2018,M09,2018 Sep,3.1
Missouri,2018,M10,2018 Oct,3.1
Missouri,2018,M11,2018 Nov,3.1
Missouri,2018,M12,2018 Dec,3.2
Missouri,2019,M01,2019 Jan,3.2
Missouri,2019,M02,2019 Feb,3.2
Missouri,2019,M03,2019 Mar,3.2
Missouri,2019,M04,2019 Apr,3.1
Missouri,2019,M05,2019 May,3.1
Missouri,2019,M06,2019 Jun,3.2
Missouri,2019,M07,2019 Jul,3.2
Missouri,2019,M08,2019 Aug,3.3
Missouri,2019,M09,2019 Sep,3.4
Missouri,2019,M10,2019 Oct,3.4
Missouri,2019,M11,2019 Nov,3.5
Missouri,2019,M12,2019 Dec,3.5
Missouri,2020,M01,2020 Jan,3.6
Missouri,2020,M02,2020 Feb,3.6
Missouri,2020,M03,2020 Mar,3.7
Missouri,2020,M04,2020 Apr,12.5
Missouri,2020,M05,2020 May,9.6
Missouri,2020,M06,2020 Jun,8.1
Missouri,2020,M07,2020 Jul,6.8
Missouri,2020,M08,2020 Aug,6
Missouri,2020,M09,2020 Sep,5.4
Missouri,2020,M10,2020 Oct,5
Missouri,2020,M11,2020 Nov,4.7
Missouri,2020,M12,2020 Dec,4.4
Missouri,2021,M01,2021 Jan,4.3
Missouri,2021,M02,2021 Feb,4.3
Missouri,2021,M03,2021 Mar,4.2
Missouri,2021,M04,2021 Apr,4.1
Missouri,2021,M05,2021 May,4.2
Missouri,2021,M06,2021 Jun,4.3
Missouri,2021,M07,2021 Jul,4.2
Missouri,2021,M08,2021 Aug,4
Missouri,2021,M09,2021 Sep,3.8
Missouri,2021,M10,2021 Oct,3.7
Montana,2017,M01,2017 Jan,4.2
Montana,2017,M02,2017 Feb,4.2
Montana,2017,M03,2017 Mar,4.1
Montana,2017,M04,2017 Apr,4.1
Montana,2017,M05,2017 May,4.1
Montana,2017,M06,2017 Jun,4.1
Montana,2017,M07,2017 Jul,4.1
Montana,2017,M08,2017 Aug,4.1
Montana,2017,M09,2017 Sep,4.1
Montana,2017,M10,2017 Oct,4.1
Montana,2017,M11,2017 Nov,4.1
Montana,2017,M12,2017 Dec,4
Montana,2018,M01,2018 Jan,4
Montana,2018,M02,2018 Feb,3.9
Montana,2018,M03,2018 Mar,3.9
Montana,2018,M04,2018 Apr,3.8
Montana,2018,M05,2018 May,3.8
Montana,2018,M06,2018 Jun,3.7
Montana,2018,M07,2018 Jul,3.7
Montana,2018,M08,2018 Aug,3.7
Montana,2018,M09,2018 Sep,3.7
Montana,2018,M10,2018 Oct,3.7
Montana,2018,M11,2018 Nov,3.7
Montana,2018,M12,2018 Dec,3.7
Montana,2019,M01,2019 Jan,3.7
Montana,2019,M02,2019 Feb,3.6
Montana,2019,M03,2019 Mar,3.6
Montana,2019,M04,2019 Apr,3.6
Montana,2019,M05,2019 May,3.6
Montana,2019,M06,2019 Jun,3.6
Montana,2019,M07,2019 Jul,3.6
Montana,2019,M08,2019 Aug,3.6
Montana,2019,M09,2019 Sep,3.6
Montana,2019,M10,2019 Oct,3.6
Montana,2019,M11,2019 Nov,3.6
Montana,2019,M12,2019 Dec,3.6
Montana,2020,M01,2020 Jan,3.7
Montana,2020,M02,2020 Feb,3.7
Montana,2020,M03,2020 Mar,3.8
Montana,2020,M04,2020 Apr,11.9
Montana,2020,M05,2020 May,9.1
Montana,2020,M06,2020 Jun,7.6
Montana,2020,M07,2020 Jul,6.6
Montana,2020,M08,2020 Aug,5.8
Montana,2020,M09,2020 Sep,5.2
Montana,2020,M10,2020 Oct,4.7
Montana,2020,M11,2020 Nov,4.5
Montana,2020,M12,2020 Dec,4.2
Montana,2021,M01,2021 Jan,4
Montana,2021,M02,2021 Feb,3.9
Montana,2021,M03,2021 Mar,3.8
Montana,2021,M04,2021 Apr,3.7
Montana,2021,M05,2021 May,3.6
Montana,2021,M06,2021 Jun,3.7
Montana,2021,M07,2021 Jul,3.6
Montana,2021,M08,2021 Aug,3.5
Montana,2021,M09,2021 Sep,3.3
Montana,2021,M10,2021 Oct,3.1
Nebraska,2017,M01,2017 Jan,3.1
Nebraska,2017,M02,2017 Feb,3
Nebraska,2017,M03,2017 Mar,3
Nebraska,2017,M04,2017 Apr,2.9
Nebraska,2017,M05,2017 May,2.9
Nebraska,2017,M06,2017 Jun,2.9
Nebraska,2017,M07,2017 Jul,2.9
Nebraska,2017,M08,2017 Aug,2.9
Nebraska,2017,M09,2017 Sep,2.9
Nebraska,2017,M10,2017 Oct,2.9
Nebraska,2017,M11,2017 Nov,2.9
Nebraska,2017,M12,2017 Dec,2.9
Nebraska,2018,M01,2018 Jan,2.9
Nebraska,2018,M02,2018 Feb,2.9
Nebraska,2018,M03,2018 Mar,2.9
Nebraska,2018,M04,2018 Apr,2.8
Nebraska,2018,M05,2018 May,2.8
Nebraska,2018,M06,2018 Jun,2.8
Nebraska,2018,M07,2018 Jul,2.8
Nebraska,2018,M08,2018 Aug,2.8
Nebraska,2018,M09,2018 Sep,2.8
Nebraska,2018,M10,2018 Oct,2.9
Nebraska,2018,M11,2018 Nov,2.9
Nebraska,2018,M12,2018 Dec,3
Nebraska,2019,M01,2019 Jan,3
Nebraska,2019,M02,2019 Feb,3
Nebraska,2019,M03,2019 Mar,3
Nebraska,2019,M04,2019 Apr,3
Nebraska,2019,M05,2019 May,3
Nebraska,2019,M06,2019 Jun,3
Nebraska,2019,M07,2019 Jul,3
Nebraska,2019,M08,2019 Aug,3
Nebraska,2019,M09,2019 Sep,3
Nebraska,2019,M10,2019 Oct,2.9
Nebraska,2019,M11,2019 Nov,2.9
Nebraska,2019,M12,2019 Dec,2.9
Nebraska,2020,M01,2020 Jan,2.9
Nebraska,2020,M02,2020 Feb,3
Nebraska,2020,M03,2020 Mar,3.1
Nebraska,2020,M04,2020 Apr,7.4
Nebraska,2020,M05,2020 May,5.4
Nebraska,2020,M06,2020 Jun,6.6
Nebraska,2020,M07,2020 Jul,4.4
Nebraska,2020,M08,2020 Aug,4
Nebraska,2020,M09,2020 Sep,3.8
Nebraska,2020,M10,2020 Oct,3.6
Nebraska,2020,M11,2020 Nov,3.4
Nebraska,2020,M12,2020 Dec,3.4
Nebraska,2021,M01,2021 Jan,3.2
Nebraska,2021,M02,2021 Feb,3.1
Nebraska,2021,M03,2021 Mar,2.9
Nebraska,2021,M04,2021 Apr,2.8
Nebraska,2021,M05,2021 May,2.6
Nebraska,2021,M06,2021 Jun,2.5
Nebraska,2021,M07,2021 Jul,2.3
Nebraska,2021,M08,2021 Aug,2.2
Nebraska,2021,M09,2021 Sep,2
Nebraska,2021,M10,2021 Oct,1.9
Nevada,2017,M01,2017 Jan,5.3
Nevada,2017,M02,2017 Feb,5.2
Nevada,2017,M03,2017 Mar,5.2
Nevada,2017,M04,2017 Apr,5.1
Nevada,2017,M05,2017 May,5.1
Nevada,2017,M06,2017 Jun,5
Nevada,2017,M07,2017 Jul,5
Nevada,2017,M08,2017 Aug,4.9
Nevada,2017,M09,2017 Sep,4.9
Nevada,2017,M10,2017 Oct,4.9
Nevada,2017,M11,2017 Nov,4.8
Nevada,2017,M12,2017 Dec,4.8
Nevada,2018,M01,2018 Jan,4.7
Nevada,2018,M02,2018 Feb,4.6
Nevada,2018,M03,2018 Mar,4.6
Nevada,2018,M04,2018 Apr,4.5
Nevada,2018,M05,2018 May,4.4
Nevada,2018,M06,2018 Jun,4.3
Nevada,2018,M07,2018 Jul,4.3
Nevada,2018,M08,2018 Aug,4.3
Nevada,2018,M09,2018 Sep,4.3
Nevada,2018,M10,2018 Oct,4.3
Nevada,2018,M11,2018 Nov,4.3
Nevada,2018,M12,2018 Dec,4.3
Nevada,2019,M01,2019 Jan,4.2
Nevada,2019,M02,2019 Feb,4.1
Nevada,2019,M03,2019 Mar,4.1
Nevada,2019,M04,2019 Apr,4
Nevada,2019,M05,2019 May,3.9
Nevada,2019,M06,2019 Jun,3.9
Nevada,2019,M07,2019 Jul,3.9
Nevada,2019,M08,2019 Aug,3.9
Nevada,2019,M09,2019 Sep,3.8
Nevada,2019,M10,2019 Oct,3.7
Nevada,2019,M11,2019 Nov,3.7
Nevada,2019,M12,2019 Dec,3.6
Nevada,2020,M01,2020 Jan,3.7
Nevada,2020,M02,2020 Feb,3.7
Nevada,2020,M03,2020 Mar,6.4
Nevada,2020,M04,2020 Apr,29.5
Nevada,2020,M05,2020 May,24.5
Nevada,2020,M06,2020 Jun,15.4
Nevada,2020,M07,2020 Jul,16.6
Nevada,2020,M08,2020 Aug,14.5
Nevada,2020,M09,2020 Sep,13
Nevada,2020,M10,2020 Oct,12
Nevada,2020,M11,2020 Nov,8.7
Nevada,2020,M12,2020 Dec,8.2
Nevada,2021,M01,2021 Jan,8.5
Nevada,2021,M02,2021 Feb,8.4
Nevada,2021,M03,2021 Mar,8.1
Nevada,2021,M04,2021 Apr,8
Nevada,2021,M05,2021 May,7.8
Nevada,2021,M06,2021 Jun,7.8
Nevada,2021,M07,2021 Jul,7.7
Nevada,2021,M08,2021 Aug,7.7
Nevada,2021,M09,2021 Sep,7.5
Nevada,2021,M10,2021 Oct,7.3
New Hampshire,2017,M01,2017 Jan,2.9
New Hampshire,2017,M02,2017 Feb,2.9
New Hampshire,2017,M03,2017 Mar,2.9
New Hampshire,2017,M04,2017 Apr,2.8
New Hampshire,2017,M05,2017 May,2.8
New Hampshire,2017,M06,2017 Jun,2.8
New Hampshire,2017,M07,2017 Jul,2.8
New Hampshire,2017,M08,2017 Aug,2.8
New Hampshire,2017,M09,2017 Sep,2.8
New Hampshire,2017,M10,2017 Oct,2.8
New Hampshire,2017,M11,2017 Nov,2.8
New Hampshire,2017,M12,2017 Dec,2.8
New Hampshire,2018,M01,2018 Jan,2.8
New Hampshire,2018,M02,2018 Feb,2.8
New Hampshire,2018,M03,2018 Mar,2.7
New Hampshire,2018,M04,2018 Apr,2.7
New Hampshire,2018,M05,2018 May,2.7
New Hampshire,2018,M06,2018 Jun,2.6
New Hampshire,2018,M07,2018 Jul,2.6
New Hampshire,2018,M08,2018 Aug,2.6
New Hampshire,2018,M09,2018 Sep,2.5
New Hampshire,2018,M10,2018 Oct,2.6
New Hampshire,2018,M11,2018 Nov,2.6
New Hampshire,2018,M12,2018 Dec,2.6
New Hampshire,2019,M01,2019 Jan,2.6
New Hampshire,2019,M02,2019 Feb,2.6
New Hampshire,2019,M03,2019 Mar,2.6
New Hampshire,2019,M04,2019 Apr,2.6
New Hampshire,2019,M05,2019 May,2.6
New Hampshire,2019,M06,2019 Jun,2.6
New Hampshire,2019,M07,2019 Jul,2.6
New Hampshire,2019,M08,2019 Aug,2.6
New Hampshire,2019,M09,2019 Sep,2.6
New Hampshire,2019,M10,2019 Oct,2.6
New Hampshire,2019,M11,2019 Nov,2.6
New Hampshire,2019,M12,2019 Dec,2.6
New Hampshire,2020,M01,2020 Jan,2.6
New Hampshire,2020,M02,2020 Feb,2.6
New Hampshire,2020,M03,2020 Mar,2.7
New Hampshire,2020,M04,2020 Apr,16
New Hampshire,2020,M05,2020 May,13.4
New Hampshire,2020,M06,2020 Jun,10.3
New Hampshire,2020,M07,2020 Jul,8.1
New Hampshire,2020,M08,2020 Aug,6.6
New Hampshire,2020,M09,2020 Sep,5.5
New Hampshire,2020,M10,2020 Oct,4.7
New Hampshire,2020,M11,2020 Nov,4.2
New Hampshire,2020,M12,2020 Dec,3.8
New Hampshire,2021,M01,2021 Jan,3.6
New Hampshire,2021,M02,2021 Feb,3.3
New Hampshire,2021,M03,2021 Mar,3
New Hampshire,2021,M04,2021 Apr,2.8
New Hampshire,2021,M05,2021 May,2.9
New Hampshire,2021,M06,2021 Jun,2.9
New Hampshire,2021,M07,2021 Jul,2.9
New Hampshire,2021,M08,2021 Aug,3
New Hampshire,2021,M09,2021 Sep,2.9
New Hampshire,2021,M10,2021 Oct,2.9
New Jersey,2017,M01,2017 Jan,4.6
New Jersey,2017,M02,2017 Feb,4.5
New Jersey,2017,M03,2017 Mar,4.5
New Jersey,2017,M04,2017 Apr,4.4
New Jersey,2017,M05,2017 May,4.4
New Jersey,2017,M06,2017 Jun,4.5
New Jersey,2017,M07,2017 Jul,4.5
New Jersey,2017,M08,2017 Aug,4.5
New Jersey,2017,M09,2017 Sep,4.6
New Jersey,2017,M10,2017 Oct,4.6
New Jersey,2017,M11,2017 Nov,4.5
New Jersey,2017,M12,2017 Dec,4.5
New Jersey,2018,M01,2018 Jan,4.4
New Jersey,2018,M02,2018 Feb,4.4
New Jersey,2018,M03,2018 Mar,4.3
New Jersey,2018,M04,2018 Apr,4.2
New Jersey,2018,M05,2018 May,4.1
New Jersey,2018,M06,2018 Jun,4
New Jersey,2018,M07,2018 Jul,3.9
New Jersey,2018,M08,2018 Aug,3.8
New Jersey,2018,M09,2018 Sep,3.8
New Jersey,2018,M10,2018 Oct,3.7
New Jersey,2018,M11,2018 Nov,3.7
New Jersey,2018,M12,2018 Dec,3.6
New Jersey,2019,M01,2019 Jan,3.6
New Jersey,2019,M02,2019 Feb,3.5
New Jersey,2019,M03,2019 Mar,3.4
New Jersey,2019,M04,2019 Apr,3.3
New Jersey,2019,M05,2019 May,3.2
New Jersey,2019,M06,2019 Jun,3.2
New Jersey,2019,M07,2019 Jul,3.3
New Jersey,2019,M08,2019 Aug,3.4
New Jersey,2019,M09,2019 Sep,3.5
New Jersey,2019,M10,2019 Oct,3.5
New Jersey,2019,M11,2019 Nov,3.6
New Jersey,2019,M12,2019 Dec,3.6
New Jersey,2020,M01,2020 Jan,3.7
New Jersey,2020,M02,2020 Feb,3.7
New Jersey,2020,M03,2020 Mar,3.8
New Jersey,2020,M04,2020 Apr,16.6
New Jersey,2020,M05,2020 May,16.5
New Jersey,2020,M06,2020 Jun,16.3
New Jersey,2020,M07,2020 Jul,13.1
New Jersey,2020,M08,2020 Aug,11
New Jersey,2020,M09,2020 Sep,7.8
New Jersey,2020,M10,2020 Oct,7.7
New Jersey,2020,M11,2020 Nov,10.2
New Jersey,2020,M12,2020 Dec,7.7
New Jersey,2021,M01,2021 Jan,7.8
New Jersey,2021,M02,2021 Feb,7.8
New Jersey,2021,M03,2021 Mar,7.6
New Jersey,2021,M04,2021 Apr,7.5
New Jersey,2021,M05,2021 May,7.2
New Jersey,2021,M06,2021 Jun,7.2
New Jersey,2021,M07,2021 Jul,7.3
New Jersey,2021,M08,2021 Aug,7.2
New Jersey,2021,M09,2021 Sep,7.1
New Jersey,2021,M10,2021 Oct,7
New Mexico,2017,M01,2017 Jan,6.7
New Mexico,2017,M02,2017 Feb,6.6
New Mexico,2017,M03,2017 Mar,6.5
New Mexico,2017,M04,2017 Apr,6.4
New Mexico,2017,M05,2017 May,6.2
New Mexico,2017,M06,2017 Jun,6.1
New Mexico,2017,M07,2017 Jul,6
New Mexico,2017,M08,2017 Aug,5.9
New Mexico,2017,M09,2017 Sep,5.8
New Mexico,2017,M10,2017 Oct,5.7
New Mexico,2017,M11,2017 Nov,5.6
New Mexico,2017,M12,2017 Dec,5.4
New Mexico,2018,M01,2018 Jan,5.2
New Mexico,2018,M02,2018 Feb,5.1
New Mexico,2018,M03,2018 Mar,4.9
New Mexico,2018,M04,2018 Apr,4.8
New Mexico,2018,M05,2018 May,4.8
New Mexico,2018,M06,2018 Jun,4.7
New Mexico,2018,M07,2018 Jul,4.8
New Mexico,2018,M08,2018 Aug,4.8
New Mexico,2018,M09,2018 Sep,4.9
New Mexico,2018,M10,2018 Oct,5
New Mexico,2018,M11,2018 Nov,5.1
New Mexico,2018,M12,2018 Dec,5.2
New Mexico,2019,M01,2019 Jan,5.2
New Mexico,2019,M02,2019 Feb,5.1
New Mexico,2019,M03,2019 Mar,5.1
New Mexico,2019,M04,2019 Apr,5.1
New Mexico,2019,M05,2019 May,5
New Mexico,2019,M06,2019 Jun,5
New Mexico,2019,M07,2019 Jul,5
New Mexico,2019,M08,2019 Aug,5
New Mexico,2019,M09,2019 Sep,5
New Mexico,2019,M10,2019 Oct,4.9
New Mexico,2019,M11,2019 Nov,4.9
New Mexico,2019,M12,2019 Dec,5
New Mexico,2020,M01,2020 Jan,5.1
New Mexico,2020,M02,2020 Feb,5.3
New Mexico,2020,M03,2020 Mar,5.4
New Mexico,2020,M04,2020 Apr,10
New Mexico,2020,M05,2020 May,10
New Mexico,2020,M06,2020 Jun,9.8
New Mexico,2020,M07,2020 Jul,12.5
New Mexico,2020,M08,2020 Aug,9.3
New Mexico,2020,M09,2020 Sep,8.6
New Mexico,2020,M10,2020 Oct,8.5
New Mexico,2020,M11,2020 Nov,8.5
New Mexico,2020,M12,2020 Dec,8.6
New Mexico,2021,M01,2021 Jan,8.7
New Mexico,2021,M02,2021 Feb,8.3
New Mexico,2021,M03,2021 Mar,8.3
New Mexico,2021,M04,2021 Apr,8.1
New Mexico,2021,M05,2021 May,7.9
New Mexico,2021,M06,2021 Jun,7.9
New Mexico,2021,M07,2021 Jul,7.6
New Mexico,2021,M08,2021 Aug,7.2
New Mexico,2021,M09,2021 Sep,6.9
New Mexico,2021,M10,2021 Oct,6.5
New York,2017,M01,2017 Jan,4.7
New York,2017,M02,2017 Feb,4.7
New York,2017,M03,2017 Mar,4.6
New York,2017,M04,2017 Apr,4.6
New York,2017,M05,2017 May,4.6
New York,2017,M06,2017 Jun,4.7
New York,2017,M07,2017 Jul,4.7
New York,2017,M08,2017 Aug,4.7
New York,2017,M09,2017 Sep,4.7
New York,2017,M10,2017 Oct,4.6
New York,2017,M11,2017 Nov,4.6
New York,2017,M12,2017 Dec,4.6
New York,2018,M01,2018 Jan,4.5
New York,2018,M02,2018 Feb,4.4
New York,2018,M03,2018 Mar,4.3
New York,2018,M04,2018 Apr,4.2
New York,2018,M05,2018 May,4.1
New York,2018,M06,2018 Jun,4
New York,2018,M07,2018 Jul,3.9
New York,2018,M08,2018 Aug,3.9
New York,2018,M09,2018 Sep,3.9
New York,2018,M10,2018 Oct,3.9
New York,2018,M11,2018 Nov,4
New York,2018,M12,2018 Dec,4
New York,2019,M01,2019 Jan,4
New York,2019,M02,2019 Feb,3.9
New York,2019,M03,2019 Mar,3.9
New York,2019,M04,2019 Apr,3.8
New York,2019,M05,2019 May,3.8
New York,2019,M06,2019 Jun,3.8
New York,2019,M07,2019 Jul,3.8
New York,2019,M08,2019 Aug,3.8
New York,2019,M09,2019 Sep,3.8
New York,2019,M10,2019 Oct,3.8
New York,2019,M11,2019 Nov,3.7
New York,2019,M12,2019 Dec,3.7
New York,2020,M01,2020 Jan,3.8
New York,2020,M02,2020 Feb,3.9
New York,2020,M03,2020 Mar,3.9
New York,2020,M04,2020 Apr,16.2
New York,2020,M05,2020 May,15.7
New York,2020,M06,2020 Jun,15
New York,2020,M07,2020 Jul,14.7
New York,2020,M08,2020 Aug,11.7
